#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	txId	type	geneName	geneType	sourceGene	sourceTranscript	alignmentId	alternativeSourceTranscripts	Paralogy	UnfilteredParalogy	collapsedGeneIds	collapsedGeneNames	frameshift	exonAnnotationSupport	intronAnnotationSupport	transcriptClass	transcriptModes	validStart	validStop	properOrf	extra_paralog
chr13	9299442	9301311	RNA18S1-1	0	+	9301311	9301311	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010301	rRNA	LOFF_G0010301	rRNA	LOFF_G0010301	rRNA_T302	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	9302378	9302535	RNA5-8S1-1	0	+	9302535	9302535	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010302	rRNA	LOFF_G0010302	rRNA	LOFF_G0010302	rRNA_T303	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	9303703	9308777	RNA28S1-1	0	+	9308777	9308777	85,212,76	1	5074	0	RNA28S1	none	none	-1	LOFF_T0010303	rRNA	LOFF_G0010303	rRNA	LOFF_G0010303	rRNA_T304	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2103527	2116889	RNA45S2-1	0	+	2116889	2116889	85,212,76	1	13362	0	RNA45S2	none	none	-1	LOFF_T0010304	rRNA	LOFF_G0010304	rRNA	LOFF_G0010304	rRNA_T305	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2107165	2109034	RNA18S2-1	0	+	2109034	2109034	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010305	rRNA	LOFF_G0010305	rRNA	LOFF_G0010305	rRNA_T306	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2110112	2110269	RNA5-8S2-1	0	+	2110269	2110269	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010306	rRNA	LOFF_G0010306	rRNA	LOFF_G0010306	rRNA_T307	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2111437	2116522	RNA28S2-1	0	+	2116522	2116522	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010307	rRNA	LOFF_G0010307	rRNA	LOFF_G0010307	rRNA_T308	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2147806	2161161	RNA45S2-1	0	+	2161161	2161161	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010308	rRNA	LOFF_G0010308	rRNA	LOFF_G0010308	rRNA_T309	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2151444	2153313	RNA18S2-1	0	+	2153313	2153313	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010309	rRNA	LOFF_G0010309	rRNA	LOFF_G0010309	rRNA_T310	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2154384	2154541	RNA5-8S2-1	0	+	2154541	2154541	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010310	rRNA	LOFF_G0010310	rRNA	LOFF_G0010310	rRNA_T311	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2155709	2160794	RNA28S2-1	0	+	2160794	2160794	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010311	rRNA	LOFF_G0010311	rRNA	LOFF_G0010311	rRNA_T312	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2192078	2205433	RNA45S2-1	0	+	2205433	2205433	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010312	rRNA	LOFF_G0010312	rRNA	LOFF_G0010312	rRNA_T313	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2195716	2197585	RNA18S2-1	0	+	2197585	2197585	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010313	rRNA	LOFF_G0010313	rRNA	LOFF_G0010313	rRNA_T314	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2198656	2198813	RNA5-8S2-1	0	+	2198813	2198813	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010314	rRNA	LOFF_G0010314	rRNA	LOFF_G0010314	rRNA_T315	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2199981	2205066	RNA28S2-1	0	+	2205066	2205066	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010315	rRNA	LOFF_G0010315	rRNA	LOFF_G0010315	rRNA_T316	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2236350	2249705	RNA45S2-1	0	+	2249705	2249705	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010316	rRNA	LOFF_G0010316	rRNA	LOFF_G0010316	rRNA_T317	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2239988	2241857	RNA18S2-1	0	+	2241857	2241857	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010317	rRNA	LOFF_G0010317	rRNA	LOFF_G0010317	rRNA_T318	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2242928	2243085	RNA5-8S2-1	0	+	2243085	2243085	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010318	rRNA	LOFF_G0010318	rRNA	LOFF_G0010318	rRNA_T319	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2244253	2249338	RNA28S2-1	0	+	2249338	2249338	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010319	rRNA	LOFF_G0010319	rRNA	LOFF_G0010319	rRNA_T320	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2280622	2293977	RNA45S2-1	0	+	2293977	2293977	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010320	rRNA	LOFF_G0010320	rRNA	LOFF_G0010320	rRNA_T321	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2284260	2286129	RNA18S2-1	0	+	2286129	2286129	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010321	rRNA	LOFF_G0010321	rRNA	LOFF_G0010321	rRNA_T322	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2287200	2287357	RNA5-8S2-1	0	+	2287357	2287357	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010322	rRNA	LOFF_G0010322	rRNA	LOFF_G0010322	rRNA_T323	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2288525	2293610	RNA28S2-1	0	+	2293610	2293610	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010323	rRNA	LOFF_G0010323	rRNA	LOFF_G0010323	rRNA_T324	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2324894	2338249	RNA45S2-1	0	+	2338249	2338249	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010324	rRNA	LOFF_G0010324	rRNA	LOFF_G0010324	rRNA_T325	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2328532	2330401	RNA18S2-1	0	+	2330401	2330401	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010325	rRNA	LOFF_G0010325	rRNA	LOFF_G0010325	rRNA_T326	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2331472	2331629	RNA5-8S2-1	0	+	2331629	2331629	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010326	rRNA	LOFF_G0010326	rRNA	LOFF_G0010326	rRNA_T327	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2332797	2337882	RNA28S2-1	0	+	2337882	2337882	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010327	rRNA	LOFF_G0010327	rRNA	LOFF_G0010327	rRNA_T328	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2369166	2382521	RNA45S2-1	0	+	2382521	2382521	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010328	rRNA	LOFF_G0010328	rRNA	LOFF_G0010328	rRNA_T329	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2372804	2374673	RNA18S2-1	0	+	2374673	2374673	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010329	rRNA	LOFF_G0010329	rRNA	LOFF_G0010329	rRNA_T330	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2375744	2375901	RNA5-8S2-1	0	+	2375901	2375901	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010330	rRNA	LOFF_G0010330	rRNA	LOFF_G0010330	rRNA_T331	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2377069	2382154	RNA28S2-1	0	+	2382154	2382154	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010331	rRNA	LOFF_G0010331	rRNA	LOFF_G0010331	rRNA_T332	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2413438	2426793	RNA45S2-1	0	+	2426793	2426793	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010332	rRNA	LOFF_G0010332	rRNA	LOFF_G0010332	rRNA_T333	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2417076	2418945	RNA18S2-1	0	+	2418945	2418945	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010333	rRNA	LOFF_G0010333	rRNA	LOFF_G0010333	rRNA_T334	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2420016	2420173	RNA5-8S2-1	0	+	2420173	2420173	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010334	rRNA	LOFF_G0010334	rRNA	LOFF_G0010334	rRNA_T335	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2421341	2426426	RNA28S2-1	0	+	2426426	2426426	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010335	rRNA	LOFF_G0010335	rRNA	LOFF_G0010335	rRNA_T336	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2457710	2471065	RNA45S2-1	0	+	2471065	2471065	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010336	rRNA	LOFF_G0010336	rRNA	LOFF_G0010336	rRNA_T337	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2461348	2463217	RNA18S2-1	0	+	2463217	2463217	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010337	rRNA	LOFF_G0010337	rRNA	LOFF_G0010337	rRNA_T338	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2464288	2464445	RNA5-8S2-1	0	+	2464445	2464445	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010338	rRNA	LOFF_G0010338	rRNA	LOFF_G0010338	rRNA_T339	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2465613	2470698	RNA28S2-1	0	+	2470698	2470698	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010339	rRNA	LOFF_G0010339	rRNA	LOFF_G0010339	rRNA_T340	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2501982	2515337	RNA45S2-1	0	+	2515337	2515337	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010340	rRNA	LOFF_G0010340	rRNA	LOFF_G0010340	rRNA_T341	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2505620	2507489	RNA18S2-1	0	+	2507489	2507489	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010341	rRNA	LOFF_G0010341	rRNA	LOFF_G0010341	rRNA_T342	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2508560	2508717	RNA5-8S2-1	0	+	2508717	2508717	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010342	rRNA	LOFF_G0010342	rRNA	LOFF_G0010342	rRNA_T343	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2509885	2514970	RNA28S2-1	0	+	2514970	2514970	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010343	rRNA	LOFF_G0010343	rRNA	LOFF_G0010343	rRNA_T344	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2546254	2559609	RNA45S2-1	0	+	2559609	2559609	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010344	rRNA	LOFF_G0010344	rRNA	LOFF_G0010344	rRNA_T345	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2549892	2551761	RNA18S2-1	0	+	2551761	2551761	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010345	rRNA	LOFF_G0010345	rRNA	LOFF_G0010345	rRNA_T346	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2552832	2552989	RNA5-8S2-1	0	+	2552989	2552989	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010346	rRNA	LOFF_G0010346	rRNA	LOFF_G0010346	rRNA_T347	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2554157	2559242	RNA28S2-1	0	+	2559242	2559242	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010347	rRNA	LOFF_G0010347	rRNA	LOFF_G0010347	rRNA_T348	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2590526	2603881	RNA45S2-1	0	+	2603881	2603881	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010348	rRNA	LOFF_G0010348	rRNA	LOFF_G0010348	rRNA_T349	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2594164	2596033	RNA18S2-1	0	+	2596033	2596033	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010349	rRNA	LOFF_G0010349	rRNA	LOFF_G0010349	rRNA_T350	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2597104	2597261	RNA5-8S2-1	0	+	2597261	2597261	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010350	rRNA	LOFF_G0010350	rRNA	LOFF_G0010350	rRNA_T351	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2598429	2603514	RNA28S2-1	0	+	2603514	2603514	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010351	rRNA	LOFF_G0010351	rRNA	LOFF_G0010351	rRNA_T352	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2634798	2648153	RNA45S2-1	0	+	2648153	2648153	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010352	rRNA	LOFF_G0010352	rRNA	LOFF_G0010352	rRNA_T353	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2638436	2640305	RNA18S2-1	0	+	2640305	2640305	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010353	rRNA	LOFF_G0010353	rRNA	LOFF_G0010353	rRNA_T354	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2641376	2641533	RNA5-8S2-1	0	+	2641533	2641533	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010354	rRNA	LOFF_G0010354	rRNA	LOFF_G0010354	rRNA_T355	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2642701	2647786	RNA28S2-1	0	+	2647786	2647786	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010355	rRNA	LOFF_G0010355	rRNA	LOFF_G0010355	rRNA_T356	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2679070	2692425	RNA45S2-1	0	+	2692425	2692425	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010356	rRNA	LOFF_G0010356	rRNA	LOFF_G0010356	rRNA_T357	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2682708	2684577	RNA18S2-1	0	+	2684577	2684577	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010357	rRNA	LOFF_G0010357	rRNA	LOFF_G0010357	rRNA_T358	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2685648	2685805	RNA5-8S2-1	0	+	2685805	2685805	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010358	rRNA	LOFF_G0010358	rRNA	LOFF_G0010358	rRNA_T359	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2686973	2692058	RNA28S2-1	0	+	2692058	2692058	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010359	rRNA	LOFF_G0010359	rRNA	LOFF_G0010359	rRNA_T360	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2723342	2736697	RNA45S2-1	0	+	2736697	2736697	85,212,76	1	13355	0	RNA45S2	none	none	-1	LOFF_T0010360	rRNA	LOFF_G0010360	rRNA	LOFF_G0010360	rRNA_T361	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2726980	2728849	RNA18S2-1	0	+	2728849	2728849	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010361	rRNA	LOFF_G0010361	rRNA	LOFF_G0010361	rRNA_T362	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2729920	2730077	RNA5-8S2-1	0	+	2730077	2730077	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010362	rRNA	LOFF_G0010362	rRNA	LOFF_G0010362	rRNA_T363	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2731245	2736330	RNA28S2-1	0	+	2736330	2736330	85,212,76	1	5085	0	RNA28S2	none	none	-1	LOFF_T0010363	rRNA	LOFF_G0010363	rRNA	LOFF_G0010363	rRNA_T364	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2767484	2780864	RNA45S2-1	0	+	2780864	2780864	85,212,76	1	13380	0	RNA45S2	none	none	-1	LOFF_T0010364	rRNA	LOFF_G0010364	rRNA	LOFF_G0010364	rRNA_T365	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2771140	2773009	RNA18S2-1	0	+	2773009	2773009	85,212,76	1	1869	0	RNA18S2	none	none	-1	LOFF_T0010365	rRNA	LOFF_G0010365	rRNA	LOFF_G0010365	rRNA_T366	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2774084	2774241	RNA5-8S2-1	0	+	2774241	2774241	85,212,76	1	157	0	RNA5-8S2	none	none	-1	LOFF_T0010366	rRNA	LOFF_G0010366	rRNA	LOFF_G0010366	rRNA_T367	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr14	2775409	2780497	RNA28S2-1	0	+	2780497	2780497	85,212,76	1	5088	0	RNA28S2	none	none	-1	LOFF_T0010367	rRNA	LOFF_G0010367	rRNA	LOFF_G0010367	rRNA_T368	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2510165	2523524	RNA45S3-1	0	+	2523524	2523524	85,212,76	1	13359	0	RNA45S3	none	none	-1	LOFF_T0010368	rRNA	LOFF_G0010368	rRNA	LOFF_G0010368	rRNA_T369	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2513820	2515689	RNA18S3-1	0	+	2515689	2515689	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010369	rRNA	LOFF_G0010369	rRNA	LOFF_G0010369	rRNA_T370	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2516763	2516920	RNA5-8S3-1	0	+	2516920	2516920	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010370	rRNA	LOFF_G0010370	rRNA	LOFF_G0010370	rRNA_T371	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2518088	2523167	RNA28S3-1	0	+	2523167	2523167	85,212,76	1	5079	0	RNA28S3	none	none	-1	LOFF_T0010371	rRNA	LOFF_G0010371	rRNA	LOFF_G0010371	rRNA_T372	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2552720	2566051	RNA45S3-1	0	+	2566051	2566051	85,212,76	1	13331	0	RNA45S3	none	none	-1	LOFF_T0010372	rRNA	LOFF_G0010372	rRNA	LOFF_G0010372	rRNA_T373	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2556359	2558228	RNA18S3-1	0	+	2558228	2558228	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010373	rRNA	LOFF_G0010373	rRNA	LOFF_G0010373	rRNA_T374	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2559304	2559461	RNA5-8S3-1	0	+	2559461	2559461	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010374	rRNA	LOFF_G0010374	rRNA	LOFF_G0010374	rRNA_T375	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2560629	2565694	RNA28S3-1	0	+	2565694	2565694	85,212,76	1	5065	0	RNA28S3	none	none	-1	LOFF_T0010375	rRNA	LOFF_G0010375	rRNA	LOFF_G0010375	rRNA_T376	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2595247	2608578	RNA45S3-1	0	+	2608578	2608578	85,212,76	1	13331	0	RNA45S3	none	none	-1	LOFF_T0010376	rRNA	LOFF_G0010376	rRNA	LOFF_G0010376	rRNA_T377	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2598886	2600755	RNA18S3-1	0	+	2600755	2600755	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010377	rRNA	LOFF_G0010377	rRNA	LOFF_G0010377	rRNA_T378	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2601831	2601988	RNA5-8S3-1	0	+	2601988	2601988	85,212,76	1	157	0	RNA5-8S3	none	none	-1	LOFF_T0010378	rRNA	LOFF_G0010378	rRNA	LOFF_G0010378	rRNA_T379	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2603156	2608221	RNA28S3-1	0	+	2608221	2608221	85,212,76	1	5065	0	RNA28S3	none	none	-1	LOFF_T0010379	rRNA	LOFF_G0010379	rRNA	LOFF_G0010379	rRNA_T380	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2637774	2651105	RNA45S3-1	0	+	2651105	2651105	85,212,76	1	13331	0	RNA45S3	none	none	-1	LOFF_T0010380	rRNA	LOFF_G0010380	rRNA	LOFF_G0010380	rRNA_T381	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr15	2641413	2643282	RNA18S3-1	0	+	2643282	2643282	85,212,76	1	1869	0	RNA18S3	none	none	-1	LOFF_T0010381	rRNA	LOFF_G0010381	rRNA	LOFF_G0010381	rRNA_T382	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
